uniqueid,assignmentid,workerid,hitid,ipaddress,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,datastring
A13FT8BNX9UUP8:3NGI5ARFTT5DPOIDOA1H2NM18MHP12,3NGI5ARFTT5DPOIDOA1H2NM18MHP12,A13FT8BNX9UUP8,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:33:47.49276,,2015-12-04 17:48:41.468112,0,101,
A263KB3YR8VZTF:30BUDKLTXDV8GFU6GJNIB10E6WFE5L,30BUDKLTXDV8GFU6GJNIB10E6WFE5L,A263KB3YR8VZTF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:36:16.058402,,2015-12-05 04:01:04.638753,0,101,
A14AGTUK03EDRU:3HRMW88U16Q7XW0I0B5P7E9WYQ50ML,3HRMW88U16Q7XW0I0B5P7E9WYQ50ML,A14AGTUK03EDRU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 07:15:56.951595,,2015-12-05 07:40:16.568167,0,101,
A130QNR83VNVZ4:3YJ6NA41JBGKK5YHEZ7N6NIN256JPT,3YJ6NA41JBGKK5YHEZ7N6NIN256JPT,A130QNR83VNVZ4,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 21:18:09.91238,,2015-12-05 21:28:53.182545,0,101,
AZCMNSCOCWGSX:3NGI5ARFTT5DPOIDOA1H2NM18NDP10,3NGI5ARFTT5DPOIDOA1H2NM18NDP10,AZCMNSCOCWGSX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:55:01.314556,,2015-12-05 04:05:43.973597,0,101,
A1XG4KJK17YQS6:3A1PQ49WVHHLC7KP5XTCTEKAMXFH11,3A1PQ49WVHHLC7KP5XTCTEKAMXFH11,A1XG4KJK17YQS6,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 09:39:52.014507,,2015-12-05 09:52:37.451163,0,101,
A39C3299FW5PTO:3FIJLY1B6U44F3CLV9G2RPQV9XWPF1,3FIJLY1B6U44F3CLV9G2RPQV9XWPF1,A39C3299FW5PTO,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:57:55.040754,,2015-12-05 04:07:13.473794,0,101,
A21SF3IKIZB0VN:3PPTZCWALQKVKW40WYPYUMWNQZSQZZ,3PPTZCWALQKVKW40WYPYUMWNQZSQZZ,A21SF3IKIZB0VN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 13:42:12.657868,,,0,103,
A2ULFQIDMMWNC6:3C44YUNSI1P7HJYP43LC3PNAXKGPDQ,3C44YUNSI1P7HJYP43LC3PNAXKGPDQ,A2ULFQIDMMWNC6,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:57:02.481128,,2015-12-05 04:11:01.035305,0,101,
AQAT6JH563XO1:3PWWM24LHSYZ8H1SLXZKLK1GBJS28B,3PWWM24LHSYZ8H1SLXZKLK1GBJS28B,AQAT6JH563XO1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 04:01:13.242762,,2015-12-05 04:17:34.456125,0,101,
A2OVWCQ4B9AHFY:3NL0RFNU0FNT6WIGY0FB4475QY5K4X,3NL0RFNU0FNT6WIGY0FB4475QY5K4X,A2OVWCQ4B9AHFY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:48:54.073893,,2015-12-05 19:00:17.111647,0,101,
A33J4SSJGN076U:3SEPORI8WNZ3XGXJ72SC4MHIMH8ZA3,3SEPORI8WNZ3XGXJ72SC4MHIMH8ZA3,A33J4SSJGN076U,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 14:23:23.432845,,2015-12-05 14:38:23.785566,0,101,
A1SRVU0V65XJAK:39DD6S19JPB6NTEVN7UY05797VOZEE,39DD6S19JPB6NTEVN7UY05797VOZEE,A1SRVU0V65XJAK,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 04:08:35.436965,,2015-12-05 04:19:33.115966,0,102,
A3Z44CGQUUJ1X:3IKZ72A5B4G4CI08FU3AN0L09JUNF4,3IKZ72A5B4G4CI08FU3AN0L09JUNF4,A3Z44CGQUUJ1X,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 00:49:49.813762,,2015-12-06 00:59:59.75141,0,101,
A38K1UK65QN1O9:3WQQ9FUS6AUTWU1O4QSVMD4K5P88BM,3WQQ9FUS6AUTWU1O4QSVMD4K5P88BM,A38K1UK65QN1O9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 04:54:37.32076,,2015-12-05 05:03:00.621697,0,102,
A208PXUFJNMU6M:37ZHEEHM6WMKTLSSFSLJQUAD6EE73Y,37ZHEEHM6WMKTLSSFSLJQUAD6EE73Y,A208PXUFJNMU6M,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 21:26:09.399047,,2015-12-05 21:36:12.258528,0,101,
AYI3YHEJ57AIT:3QUO65DNQUOBDLXABYYMOPM89G2UOD,3QUO65DNQUOBDLXABYYMOPM89G2UOD,AYI3YHEJ57AIT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 17:54:14.165499,,2015-12-05 18:06:14.056008,0,101,
A3S8P7FF3ZY0OE:3KOPY89HM82DDGTUG1AGTKFMX8PJ3Q,3KOPY89HM82DDGTUG1AGTKFMX8PJ3Q,A3S8P7FF3ZY0OE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 04:58:17.394552,,2015-12-05 05:11:41.309173,0,101,
A3PJN43DDOKSI4:3OWEPKL089CRXPL2XB5YZ88JBVZN7O,3OWEPKL089CRXPL2XB5YZ88JBVZN7O,A3PJN43DDOKSI4,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:12:00.244299,,,0,103,
A28V5XY8A0R6Q5:3PW9OPU9PQKHXHH7MCQ56AE8XEA12G,3PW9OPU9PQKHXHH7MCQ56AE8XEA12G,A28V5XY8A0R6Q5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:56:46.066519,,2015-12-05 19:08:42.183708,0,101,
A3TOLW8GO6GXVX:34J10VATJFY9P6FQWU1CURTXUMYIQ2,34J10VATJFY9P6FQWU1CURTXUMYIQ2,A3TOLW8GO6GXVX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:10:03.654204,,2015-12-05 18:23:24.897816,0,101,
A3I5R8EPCO56KD:3WI0P0II61SSTWE4HVP18KNPY3TDRX,3WI0P0II61SSTWE4HVP18KNPY3TDRX,A3I5R8EPCO56KD,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:48:20.582245,,2015-12-05 19:09:45.644978,0,101,
A2YHTP4CP4O2Q3:30H4UDGLT2IALD42HWKFMFA46ZWMPV,30H4UDGLT2IALD42HWKFMFA46ZWMPV,A2YHTP4CP4O2Q3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:36:58.627976,,2015-12-05 18:47:04.800096,0,102,
A3RDHXWOVBGAY9:33NF62TLXJ2J9E11172FA6WO8V0JKS,33NF62TLXJ2J9E11172FA6WO8V0JKS,A3RDHXWOVBGAY9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 21:14:01.027662,,2015-12-05 21:25:39.921171,0,101,
A22G3IFRURGMBT:3180JW2OT4CGRVGYUKY98HD6B5IJ5K,3180JW2OT4CGRVGYUKY98HD6B5IJ5K,A22G3IFRURGMBT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:18:42.607339,,,0,104,
A1E5O4REYDIQUM:3TVRFO09GKFVO4O83BTHGFHI8TPXL2,3TVRFO09GKFVO4O83BTHGFHI8TPXL2,A1E5O4REYDIQUM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 00:37:57.769631,,2015-12-06 00:51:32.381662,0,101,
A2XSMRFVJK1319:3E13VNJ1NNVL82V9BFBXTQLPMAII1J,3E13VNJ1NNVL82V9BFBXTQLPMAII1J,A2XSMRFVJK1319,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 01:01:52.635904,,2015-12-06 01:12:04.228919,0,101,
A9JNBWXAFAATJ:3QL2OFSM96IX96GYOSD9FU0XC61CNH,3QL2OFSM96IX96GYOSD9FU0XC61CNH,A9JNBWXAFAATJ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 00:39:54.956255,,2015-12-06 00:55:22.433022,0,101,
AV1008ACIIY8W:3H8DHMCCW9B66S19RBG4781B3BDKDP,3H8DHMCCW9B66S19RBG4781B3BDKDP,AV1008ACIIY8W,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 02:12:05.652947,,2015-12-06 02:22:39.158588,0,102,
A3J0RBHAVQ86LH:3IO1LGZLK9XNQIKT8ZBNBXISRPZ865,3IO1LGZLK9XNQIKT8ZBNBXISRPZ865,A3J0RBHAVQ86LH,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:01:25.63561,,2015-12-06 05:11:46.078424,0,101,
A2L34VJ2CRSK1L:3VE8AYVF8MXJ9BD49SER53V5KOZ8F5,3VE8AYVF8MXJ9BD49SER53V5KOZ8F5,A2L34VJ2CRSK1L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 01:24:59.004138,,2015-12-06 01:46:20.951277,0,101,
A3ASXYCQ9UV1WE:3YZ8UPK3VTMA4W07LTPVTPSRK2ZCUE,3YZ8UPK3VTMA4W07LTPVTPSRK2ZCUE,A3ASXYCQ9UV1WE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 02:16:25.748775,,2015-12-06 02:28:51.024649,0,101,
AEU1CJB5Z8DMN:3LJ7UR74RHDUE23JVD7RWWO9KTTN4O,3LJ7UR74RHDUE23JVD7RWWO9KTTN4O,AEU1CJB5Z8DMN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:24:47.026069,,2015-12-06 05:35:45.019586,0,101,
A39LUZSRMO4T6S:39GXDJN2OTE858ZU97JVNPYR8IRV8K,39GXDJN2OTE858ZU97JVNPYR8IRV8K,A39LUZSRMO4T6S,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:29:11.932384,,2015-12-06 05:51:16.044563,0,101,
A78Y5750JYTVA:3KAKFY4PGU2HI59OYJPGHJ0MKU43I4,3KAKFY4PGU2HI59OYJPGHJ0MKU43I4,A78Y5750JYTVA,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:46:08.681746,,,0,103,
A24I5N406D8R22:3ZWFC4W1UU7PRGS081KRWKQAAH4RFJ,3ZWFC4W1UU7PRGS081KRWKQAAH4RFJ,A24I5N406D8R22,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:26:42.29839,,2015-12-06 19:36:44.926977,0,102,
AFKZZEURTCR8U:3IAEQB9FMEKX1SVQGPZ7VJV6QJ4DWY,3IAEQB9FMEKX1SVQGPZ7VJV6QJ4DWY,AFKZZEURTCR8U,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:47:18.56907,,2015-12-06 19:55:08.184415,0,102,
A3VK2NSYDSL4C7:3LWJHTCVCCMPFFD0VMVRRUG5EV2FQ6,3LWJHTCVCCMPFFD0VMVRRUG5EV2FQ6,A3VK2NSYDSL4C7,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:45:48.54364,,2015-12-06 19:56:03.216417,0,101,
AO0CQ0WT4FT7T:3TPWUS5F891NW0PCGT4WBDDO5JRCWW,3TPWUS5F891NW0PCGT4WBDDO5JRCWW,AO0CQ0WT4FT7T,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:42:40.251447,,2015-12-06 19:55:05.641391,0,101,
A2ZIZIKU4OLX94:34MAJL3QP4NNAYA9DUNCNIQ3FAZ34H,34MAJL3QP4NNAYA9DUNCNIQ3FAZ34H,A2ZIZIKU4OLX94,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:18:11.206738,,2015-12-04 17:34:26.168627,0,101,
A7GG8RSF21S41:3LRLIPTPEQ988LYX71P2H7T5I6IKAL,3LRLIPTPEQ988LYX71P2H7T5I6IKAL,A7GG8RSF21S41,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:23:06.807868,,2015-12-04 17:34:34.096939,0,101,
A1R44XUJPBIPZF:3B837J3LDOWYVLXMELKQ3J9PZ54SR5,3B837J3LDOWYVLXMELKQ3J9PZ54SR5,A1R44XUJPBIPZF,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 00:43:44.210847,,2015-12-05 01:02:26.478175,0,101,
A1DR2UOUY4FXRP:3BDCF01OGXUKO9EI87FJZTORAZ1YLR,3BDCF01OGXUKO9EI87FJZTORAZ1YLR,A1DR2UOUY4FXRP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 13:34:03.761889,,2015-12-05 13:47:05.724635,0,101,
A1HWI4N1RJGKYY:3LWJHTCVCCMPFFD0VMVRRUG5ESNFQL,3LWJHTCVCCMPFFD0VMVRRUG5ESNFQL,A1HWI4N1RJGKYY,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:35:29.084428,,2015-12-04 17:45:42.646554,0,101,
AY8Q6SAWGFLGU:3QRYMNZ7FYHEVNI9AE8Z44010Q8TNK,3QRYMNZ7FYHEVNI9AE8Z44010Q8TNK,AY8Q6SAWGFLGU,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:38:13.401317,,2015-12-04 17:46:32.422814,0,102,
A3RX0PJ229C55B:3NPFYT4IZC4F2CA7SKW13NCACB4GXE,3NPFYT4IZC4F2CA7SKW13NCACB4GXE,A3RX0PJ229C55B,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:37:38.942724,,2015-12-05 03:48:12.962096,0,101,
A2IWK0GZWA16JP:3B3WTRP3DB2ZMMK2QP5YLGWRVOE292,3B3WTRP3DB2ZMMK2QP5YLGWRVOE292,A2IWK0GZWA16JP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:34:06.762956,,2015-12-04 17:48:27.898741,0,101,
A3HEFMJ50IMTY6:3WLEIWSYHOHS1S2LO1TQYXUFE2R2HZ,3WLEIWSYHOHS1S2LO1TQYXUFE2R2HZ,A3HEFMJ50IMTY6,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 07:40:32.137751,,2015-12-05 07:58:57.502204,0,101,
A2J6R3PYPFCX7Q:3IAEQB9FMEKX1SVQGPZ7VJV6QHJDW9,3IAEQB9FMEKX1SVQGPZ7VJV6QHJDW9,A2J6R3PYPFCX7Q,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 03:48:18.40352,,2015-12-05 03:58:51.747114,0,101,
A2HFK76PFSAXBE:3AAPLD8UCCHMLRWY7GDMZK35EF2THG,3AAPLD8UCCHMLRWY7GDMZK35EF2THG,A2HFK76PFSAXBE,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 07:41:25.488444,,2015-12-05 08:00:42.585161,0,101,
A9LA6QK6VCERR:3NGMS9VZTLISOQNRH6KXFVCR7SGFFX,3NGMS9VZTLISOQNRH6KXFVCR7SGFFX,A9LA6QK6VCERR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:31:11.517634,,2015-12-06 05:41:23.56276,0,101,
A1I95W2MRZJVB9:3YDTZAI2WXGR0VWUQQ9TZPB6HS641F,3YDTZAI2WXGR0VWUQQ9TZPB6HS641F,A1I95W2MRZJVB9,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:12:40.487529,,2015-12-05 18:25:45.696174,0,101,
A1ZHZ77PMRFE5F:3QY7M81QH7MQPJ0Z0YDI7GRFHZH7KO,3QY7M81QH7MQPJ0Z0YDI7GRFHZH7KO,A1ZHZ77PMRFE5F,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 08:06:28.6534,,2015-12-05 08:16:47.479803,0,101,
A2GKTUMQOKZXMG:3AMYWKA6YBMQBA79FG0J8J8S6UM6OP,3AMYWKA6YBMQBA79FG0J8J8S6UM6OP,A2GKTUMQOKZXMG,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 19:06:03.550276,,2015-12-05 19:16:09.526159,0,102,
A79CHO3NW2IPO:3QUO65DNQUOBDLXABYYMOPM89GQUO1,3QUO65DNQUOBDLXABYYMOPM89GQUO1,A79CHO3NW2IPO,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 08:54:52.99762,,2015-12-05 09:07:22.701039,0,105,
A2YMDJYXOISSHB:3H8DHMCCW9B66S19RBG4781B3BYDK3,3H8DHMCCW9B66S19RBG4781B3BYDK3,A2YMDJYXOISSHB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:08:29.692306,,2015-12-05 18:30:22.040244,0,101,
A1ADWMNRNAHNZ2:3ZAK8W07I4EQA45R9DWBYOQQBDAU0B,3ZAK8W07I4EQA45R9DWBYOQQBDAU0B,A1ADWMNRNAHNZ2,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 09:57:06.65139,,2015-12-05 10:10:31.43866,0,105,
A182C16C2DMRRX:340UGXU9DY163567CAK0JHGG59CUVS,340UGXU9DY163567CAK0JHGG59CUVS,A182C16C2DMRRX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 00:57:09.976324,,2015-12-06 01:07:46.887352,0,101,
AC5AZCJMX5WET:3KMS4QQVK2Q34CF5IHBUV84WFOLFKN,3KMS4QQVK2Q34CF5IHBUV84WFOLFKN,AC5AZCJMX5WET,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 22:51:43.013085,,2015-12-05 23:03:07.342897,0,101,
A2W7N70G5T0318:39GAF6DQWR0QU8F9AMAG8FBJUCRV16,39GAF6DQWR0QU8F9AMAG8FBJUCRV16,A2W7N70G5T0318,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 11:00:21.0193,,2015-12-05 11:12:49.013434,0,101,
A1FH850HU7SUB4:3NAPMVF0ZWFV83W9BS7E7K5L00A27E,3NAPMVF0ZWFV83W9BS7E7K5L00A27E,A1FH850HU7SUB4,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:29:49.20242,,2015-12-05 18:42:32.126979,0,101,
ASC3V1F9PO2EK:3WSELTNVR327B4OK1A3UIYG11LHATT,3WSELTNVR327B4OK1A3UIYG11LHATT,ASC3V1F9PO2EK,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 10:51:38.498434,,2015-12-05 11:18:58.23403,0,101,
AA9GUB5XIQJBZ:3GGAI1SQEVYRROVYCRY92FBX7GMMCM,3GGAI1SQEVYRROVYCRY92FBX7GMMCM,AA9GUB5XIQJBZ,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 21:14:02.950791,,2015-12-05 21:32:21.047878,0,101,
A2I1N1J65T3757:3Y5140Z9DXGOPUEBWHMNUM3NPQDIPC,3Y5140Z9DXGOPUEBWHMNUM3NPQDIPC,A2I1N1J65T3757,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:54:52.753063,,2015-12-05 19:06:07.147298,0,102,
A1FY46GF08ZKTW:3B2X28YI3WF6SGI0BBVX2Z8TZV86BQ,3B2X28YI3WF6SGI0BBVX2Z8TZV86BQ,A1FY46GF08ZKTW,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 22:10:15.908016,,2015-12-05 22:19:27.472362,0,101,
A3O69J72HBJX4I:3PS7W85Z8Z2T6LEF94PUM35HV3C9TQ,3PS7W85Z8Z2T6LEF94PUM35HV3C9TQ,A3O69J72HBJX4I,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 18:55:44.822241,,2015-12-05 19:08:45.674324,0,102,
A29JN6FK6OCXX5:3TESA3PJ31A40A7PPGSN5BG91USMM6,3TESA3PJ31A40A7PPGSN5BG91USMM6,A29JN6FK6OCXX5,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 22:58:37.195405,,2015-12-05 23:08:08.003533,0,101,
A2HGZOXZ36XKRI:3M23Y66PO27592Z2MXHSSOIT3JU6SR,3M23Y66PO27592Z2MXHSSOIT3JU6SR,A2HGZOXZ36XKRI,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 22:20:43.235886,,2015-12-05 22:31:47.611336,0,101,
A372XX36K9WW5L:32SVAV9L3F92CNQQMVX30LC37MY3AZ,32SVAV9L3F92CNQQMVX30LC37MY3AZ,A372XX36K9WW5L,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:02:27.530421,,2015-12-06 05:15:36.969175,0,101,
A1V0DBN4NWWRKK:3AUQQEL7U5TQNJURE36GUAS9PK3V0L,3AUQQEL7U5TQNJURE36GUAS9PK3V0L,A1V0DBN4NWWRKK,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-05 23:12:53.045019,,2015-12-05 23:23:15.046722,0,101,
AO4RBZ455S1SP:3DYGAII7PL816S2U9PRW3OU9G1OQPJ,3DYGAII7PL816S2U9PRW3OU9G1OQPJ,AO4RBZ455S1SP,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:28:08.683287,,2015-12-06 19:39:13.343851,0,101,
A3V28UAZT3LW4Q:358UUM7WRZ3CCNDUQIMF8SDTCS8R70,358UUM7WRZ3CCNDUQIMF8SDTCS8R70,A3V28UAZT3LW4Q,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 05:43:08.365117,,2015-12-06 05:53:20.379739,0,101,
A143I60XRE97LR:37UEWGM5HT8Y11YS12567IMG97MR1J,37UEWGM5HT8Y11YS12567IMG97MR1J,A143I60XRE97LR,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:46:24.670464,,,0,103,
A3VJV9ACUNBP8I:33TIN5LC04APN7D9JACTUKXWA6OY90,33TIN5LC04APN7D9JACTUKXWA6OY90,A3VJV9ACUNBP8I,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:45:57.161856,,2015-12-06 19:54:49.64384,0,102,
APSP9NBS1JLLB:3DY4FPOOA1OENDEQ8GPVE6TWYBSVRB,3DY4FPOOA1OENDEQ8GPVE6TWYBSVRB,APSP9NBS1JLLB,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:51:00.680208,,2015-12-06 20:00:52.790829,0,101,
A1HKYY6XI2OHO1:3A9AA95ATWMCD6JWPX3T5DZIK52P56,3A9AA95ATWMCD6JWPX3T5DZIK52P56,A1HKYY6XI2OHO1,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:46:02.20614,,2015-12-06 20:09:36.967381,0,101,
A2CFFRUG7VTX5R:3FK0YFF9PZG6GKV7H0U5F3IZJH5VV4,3FK0YFF9PZG6GKV7H0U5F3IZJH5VV4,A2CFFRUG7VTX5R,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:53:11.86754,,2015-12-06 20:09:39.640291,0,102,
A3SHP9IPZ2FLOX:3ON104KXQKWK1WCXNEYESF10D6AW43,3ON104KXQKWK1WCXNEYESF10D6AW43,A3SHP9IPZ2FLOX,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 19:56:23.319788,,2015-12-06 20:10:42.024166,0,101,
A1Y3SRXBTNYMIW:3TOK3KHVJTI9FALEYQ5BEX8O162O74,3TOK3KHVJTI9FALEYQ5BEX8O162O74,A1Y3SRXBTNYMIW,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-06 20:40:20.046423,,,0,103,
ARGP932QNCWXT:3D8YOU6S9EKLOFR6B2CS7P0HOEQ6UE,3D8YOU6S9EKLOFR6B2CS7P0HOEQ6UE,ARGP932QNCWXT,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:19:54.662389,,2015-12-04 17:37:15.050825,0,101,
A2F2ULTCYSLBLN:3RKNTXVS3MYNUJ9UM92MAQ49LKS4AF,3RKNTXVS3MYNUJ9UM92MAQ49LKS4AF,A2F2ULTCYSLBLN,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:27:05.777489,,2015-12-04 17:37:00.69277,0,101,
A3RJ8NZQ8BRTZM:37FMASSAYCRML0D1DC4MZ2YY8KEBIW,37FMASSAYCRML0D1DC4MZ2YY8KEBIW,A3RJ8NZQ8BRTZM,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:45:22.513956,,2015-12-04 17:54:49.875195,0,102,
A3UODZ325XJYH3:3ERMJ6L4DYSLF702LAQYMTJJ6377MM,3ERMJ6L4DYSLF702LAQYMTJJ6377MM,A3UODZ325XJYH3,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:27:17.147676,,2015-12-04 17:38:21.181549,0,101,
A1PJDSGOAYPHE6:3KWTYT08703MML4YX5AMOWQYFSM5L3,3KWTYT08703MML4YX5AMOWQYFSM5L3,A1PJDSGOAYPHE6,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:43:56.084048,,2015-12-04 17:54:58.534379,0,101,
A1WMJ844WUZN2H:32Z9ZLUT1LK68ZRQBZRN5AXIF6HOHJ,32Z9ZLUT1LK68ZRQBZRN5AXIF6HOHJ,A1WMJ844WUZN2H,3WKGUBL7SZM13I24TXMAUKPXBLAL4P,,,,,,,1.0,2015-12-04 17:26:25.783452,,2015-12-04 17:40:10.806528,0,101,
